UIK,voters,voted mobile,voted stationary,Turnout,Video
1799,1986,6,1185,0.599697885196375,0
1800,2245,16,963,0.436080178173719,0
1801,2247,73,1099,0.521584334668447,0
1802,1151,9,256,0.230234578627281,0
1803,1234,4,570,0.46515397082658,1
1804,1233,14,266,0.227088402270884,1
1805,1113,8,241,0.223719676549865,1
1806,1429,7,323,0.230930720783765,1
1807,984,4,298,0.306910569105691,0
1808,1269,2,324,0.256895193065406,1
1809,1275,10,273,0.221960784313725,1
1810,1301,1,300,0.231360491929285,1
1811,816,4,199,0.248774509803922,0
1812,573,0,108,0.18848167539267,0
1813,1886,20,459,0.253976670201485,0
1814,569,24,215,0.420035149384886,0
1815,1199,16,385,0.334445371142619,0
1816,1227,8,512,0.423797881010595,0
1817,661,91,131,0.335854765506808,0
1818,1235,31,393,0.34331983805668,1
1819,1097,7,437,0.404740200546946,1
1820,1090,108,372,0.440366972477064,1
1821,509,89,207,0.581532416502947,0
1822,732,26,334,0.491803278688525,0
1823,661,46,227,0.413010590015129,0
1824,1047,38,360,0.380133715377268,1
1825,1388,35,373,0.293948126801153,1
1826,1343,13,522,0.398361876396128,0
1827,502,116,87,0.404382470119522,0
1828,1234,20,499,0.420583468395462,1
3873,1574,14,365,0.240787801778907,1
3874,1035,9,272,0.271497584541063,1
3875,1139,20,265,0.250219490781387,1
3876,941,12,246,0.274176408076514,0
3877,1269,1,498,0.393223010244287,0
3878,1363,18,365,0.280997798972854,1
3879,952,7,343,0.367647058823529,0
3880,1362,40,206,0.180616740088106,1
3881,1129,31,299,0.29229406554473,1
3882,2423,0,1145,0.472554684275691,0
3883,1178,8,281,0.245331069609508,0
3884,1005,0,325,0.323383084577114,1
3885,1154,5,302,0.266031195840555,0
4211,120,53,54,0.891666666666667,0
4212,86,0,84,0.976744186046512,0
4213,174,39,125,0.942528735632184,0
4243,202,49,147,0.97029702970297,0
4254,112,0,111,0.991071428571429,0
635,1219,104,359,0.379819524200164,0
636,1400,115,423,0.384285714285714,1
639,1223,87,358,0.363859362224039,0
640,890,6,146,0.170786516853933,0
641,1657,16,566,0.351237175618588,0
642,1567,7,490,0.317166560306318,0
644,1060,5,357,0.341509433962264,0
1829,910,94,302,0.435164835164835,0
1830,1237,49,351,0.323362974939369,1
1831,1341,146,391,0.400447427293065,1
1832,1296,8,327,0.258487654320988,1
1833,1647,48,489,0.326047358834244,1
1834,1568,59,461,0.331632653061224,1
1835,829,2,149,0.182147165259349,0
1836,1809,144,455,0.331122166943062,1
1837,1087,78,357,0.400183992640294,1
1838,1653,159,546,0.426497277676951,1
1839,1418,69,470,0.380112834978843,1
1840,1380,146,410,0.402898550724638,1
1841,1175,4,294,0.253617021276596,0
1842,705,5,266,0.384397163120567,0
1843,984,5,308,0.318089430894309,0
1844,1378,133,487,0.449927431059507,0
1845,1416,143,512,0.462570621468927,1
1846,1129,129,358,0.431355181576616,0
1847,1581,128,513,0.405439595192916,1
1848,1095,106,322,0.390867579908676,0
1849,1615,100,406,0.313312693498452,1
1850,1788,177,464,0.358501118568233,1
1851,1074,157,289,0.415270018621974,1
1852,1018,95,278,0.366404715127701,1
1853,1179,10,326,0.28498727735369,0
1854,1112,64,234,0.267985611510791,0
1855,1176,122,291,0.351190476190476,1
1856,1129,122,266,0.343666961913198,0
1857,1732,173,418,0.341224018475751,1
1858,1874,30,720,0.400213447171825,1
1859,2049,195,755,0.463640800390434,0
1860,1119,85,283,0.328865058087578,0
1861,1645,10,655,0.404255319148936,0
1862,1939,96,444,0.278494069107788,1
1863,1387,137,369,0.364816149963951,1
1864,1658,0,656,0.395657418576598,1
1865,1385,137,422,0.403610108303249,1
1866,1568,389,346,0.46875,1
1867,1777,183,508,0.38885762521103,1
1868,1922,171,512,0.355359001040583,1
1869,1410,17,342,0.254609929078014,1
1870,1118,97,347,0.397137745974955,0
1871,1966,13,540,0.281281790437436,1
1872,1623,185,489,0.415280345040049,1
1873,1882,190,609,0.424548352816153,1
1874,1670,160,514,0.403592814371257,1
1875,1001,25,312,0.336663336663337,0
1876,1053,31,352,0.36372269705603,1
1877,1420,82,372,0.319718309859155,1
1878,1136,14,369,0.337147887323944,1
1879,1090,99,327,0.390825688073395,1
1880,1868,227,567,0.425053533190578,1
1881,1259,124,307,0.342335186656076,1
1882,242,136,105,0.995867768595041,0
1883,53,0,53,1,0
1884,1234,15,222,0.192058346839546,0
1885,1180,6,258,0.223728813559322,0
1886,986,9,224,0.23630831643002,0
1887,1034,6,258,0.25531914893617,0
1888,1093,5,306,0.284537968892955,0
1889,1175,10,344,0.301276595744681,0
1890,1264,2,339,0.269778481012658,0
1891,1033,13,242,0.246853823814134,0
1892,1180,19,267,0.242372881355932,0
1893,1322,18,401,0.316944024205749,1
1894,1015,19,216,0.231527093596059,0
1895,1209,13,283,0.244830438378825,0
1896,1001,11,187,0.197802197802198,0
1897,921,41,185,0.245385450597177,0
1898,1190,7,304,0.261344537815126,0
1899,1434,79,477,0.387726638772664,1
1900,1475,23,441,0.314576271186441,1
1901,1492,61,373,0.29088471849866,0
1902,1221,60,311,0.303849303849304,0
1903,1247,35,350,0.308740978348035,0
1904,1314,135,420,0.422374429223744,0
1905,1357,141,352,0.363301400147384,1
1906,920,18,242,0.282608695652174,0
1907,1034,45,238,0.273694390715667,0
1908,1028,6,224,0.223735408560311,0
1909,1041,9,238,0.237271853986551,0
1910,1503,1,396,0.264138389886893,0
1911,1181,121,367,0.413209144792549,0
1912,1594,32,381,0.25909661229611,1
1913,689,88,152,0.34833091436865,0
1914,1877,202,513,0.380927011188066,1
1915,1073,86,256,0.318732525629077,0
1916,1873,120,484,0.322477309129738,1
1917,1252,90,324,0.330670926517572,0
1918,686,21,384,0.590379008746356,0
1919,1163,124,687,0.697334479793637,0
1920,742,70,368,0.590296495956873,0
1921,656,22,402,0.646341463414634,0
1922,819,36,390,0.52014652014652,0
1923,675,72,389,0.682962962962963,0
1924,411,23,137,0.389294403892944,0
1925,437,32,302,0.764302059496567,0
1926,1812,74,1049,0.619757174392936,0
1927,1578,71,530,0.380861850443599,1
1928,626,60,208,0.428115015974441,0
1929,1692,21,517,0.317966903073286,0
1930,492,51,126,0.359756097560976,0
1931,231,57,141,0.857142857142857,0
1932,1164,75,350,0.365120274914089,0
1933,511,94,217,0.608610567514677,0
1934,258,42,83,0.484496124031008,0
1935,262,58,142,0.763358778625954,0
1942,1020,38,399,0.42843137254902,0
1943,825,49,261,0.375757575757576,0
1944,371,17,162,0.482479784366577,0
1945,613,57,261,0.518760195758564,0
1946,689,55,292,0.503628447024673,0
3647,389,19,185,0.524421593830334,0
3886,1087,110,353,0.425942962281509,0
3887,1020,30,308,0.331372549019608,1
3888,1140,133,358,0.430701754385965,0
3889,1023,112,324,0.426197458455523,0
3890,1086,168,239,0.374769797421731,1
3891,1287,126,363,0.37995337995338,0
3892,1040,106,288,0.378846153846154,1
3893,1024,91,264,0.3466796875,0
3894,1025,2,333,0.326829268292683,1
3895,718,8,213,0.307799442896936,0
3896,1259,122,371,0.391580619539317,1
3897,955,12,220,0.242931937172775,0
3898,750,67,248,0.42,0
3899,1034,2,163,0.159574468085106,0
3900,1064,122,385,0.476503759398496,0
3901,1114,65,376,0.395870736086176,0
3902,734,43,197,0.326975476839237,0
3903,1048,101,593,0.662213740458015,0
3904,908,82,427,0.56057268722467,0
4217,290,0,290,1,0
4218,134,0,134,1,0
4248,335,0,306,0.913432835820896,0
4249,375,0,214,0.570666666666667,0
1947,1125,216,260,0.423111111111111,1
1948,1069,277,284,0.524789522918616,1
1949,1333,80,347,0.32033008252063,1
1950,1384,176,401,0.416907514450867,1
1951,1094,131,309,0.402193784277879,1
1952,845,7,317,0.383431952662722,0
1953,807,57,474,0.657992565055762,0
1954,883,94,230,0.366930917327293,1
1955,1004,211,218,0.427290836653386,1
1956,450,155,295,1,0
1957,219,0,218,0.995433789954338,0
1958,964,32,273,0.316390041493776,0
1959,852,190,262,0.530516431924883,1
1960,526,84,215,0.568441064638783,0
1961,464,76,227,0.65301724137931,0
1962,1251,102,334,0.348521183053557,1
1963,976,64,359,0.433401639344262,1
1964,1132,86,494,0.512367491166078,0
1965,1115,60,485,0.488789237668161,0
1966,1324,90,522,0.462235649546828,1
1967,1522,87,574,0.434296977660972,1
1968,1242,105,325,0.34621578099839,1
1969,1106,103,392,0.44755877034358,1
1970,1180,5,312,0.26864406779661,1
1971,810,12,278,0.358024691358025,0
1972,1087,91,315,0.373505059797608,1
1973,1070,114,299,0.385981308411215,1
1974,714,179,228,0.570028011204482,0
1975,936,235,333,0.606837606837607,0
1976,1749,155,478,0.361921097770154,1
1977,775,78,233,0.401290322580645,0
1978,1576,283,374,0.416878172588832,1
1979,960,137,296,0.451041666666667,0
1980,975,144,290,0.445128205128205,0
1981,966,68,301,0.381987577639752,1
1982,1070,6,283,0.270093457943925,1
1983,881,107,270,0.427922814982974,1
1984,962,117,282,0.414760914760915,1
1985,1018,126,285,0.403732809430255,1
1986,830,30,243,0.328915662650602,0
1987,1021,125,320,0.435847208619001,1
1988,712,90,238,0.460674157303371,0
1989,794,54,235,0.363979848866499,0
1990,932,60,257,0.340128755364807,0
1991,1205,111,302,0.342738589211618,1
1992,964,74,314,0.402489626556017,1
1993,1177,38,328,0.310960067969414,1
1994,1364,3,363,0.268328445747801,1
1995,1131,50,338,0.343059239610964,1
1996,1289,3,432,0.337470907680372,1
1997,1192,42,234,0.231543624161074,1
1998,1117,112,366,0.427931960608773,0
1999,1374,2,358,0.262008733624454,0
2000,1154,103,325,0.370883882149047,0
2001,1139,102,390,0.431957857769974,0
2002,1030,109,410,0.503883495145631,0
2003,754,67,265,0.440318302387268,0
2004,853,115,277,0.459554513481829,1
2005,1303,171,372,0.416730621642364,1
2007,842,163,234,0.471496437054632,1
2008,1194,136,368,0.422110552763819,1
2009,1064,63,342,0.380639097744361,1
2010,810,66,238,0.375308641975309,0
2011,1024,41,202,0.2373046875,1
2012,833,39,213,0.302521008403361,0
2013,952,131,269,0.420168067226891,1
2014,997,161,267,0.429287863590772,1
2015,1018,96,275,0.364440078585462,1
2016,999,158,247,0.405405405405405,1
2017,1121,143,275,0.372881355932203,1
2018,809,140,197,0.416563658838072,0
2019,905,82,236,0.351381215469613,1
2020,1002,56,244,0.29940119760479,1
2021,872,117,303,0.481651376146789,0
2022,1606,159,388,0.340597758405978,1
2023,1013,75,212,0.283316880552813,0
2024,821,114,287,0.4884287454324,0
2025,1283,78,343,0.328137178487919,1
2026,1048,100,322,0.402671755725191,0
2027,1336,35,557,0.44311377245509,0
2028,1272,28,403,0.338836477987421,0
2029,657,67,146,0.324200913242009,0
2030,793,85,214,0.377049180327869,0
2031,801,82,207,0.360799001248439,0
2032,1102,128,378,0.459165154264973,0
2033,617,115,218,0.539708265802269,0
2034,635,58,317,0.590551181102362,0
2035,1497,166,332,0.332665330661323,1
2036,654,142,215,0.545871559633027,0
2037,1268,26,497,0.412460567823344,0
2038,676,68,289,0.52810650887574,0
2039,1019,36,440,0.467124631992149,0
2040,1307,0,434,0.332058148431523,0
2041,1565,136,589,0.463258785942492,0
2042,762,3,385,0.509186351706037,0
2043,1023,28,228,0.250244379276637,0
2044,848,1,264,0.3125,0
2045,1343,116,298,0.308265078183172,1
2046,310,51,155,0.664516129032258,0
2047,1400,298,499,0.569285714285714,0
2076,601,29,192,0.367720465890183,0
2077,1066,13,345,0.335834896810507,0
2078,1133,3,376,0.334510150044131,0
2079,1373,19,464,0.351784413692644,0
2080,1349,15,439,0.336545589325426,1
2081,1305,17,455,0.361685823754789,0
2082,1555,34,455,0.314469453376206,1
2083,1014,20,347,0.361932938856016,1
2084,970,17,286,0.312371134020619,0
2085,944,11,327,0.358050847457627,0
2086,689,19,267,0.415094339622642,0
2087,1430,20,434,0.317482517482517,1
2088,762,8,210,0.286089238845144,1
2089,1006,9,328,0.334990059642147,0
2090,903,8,307,0.348837209302326,1
2091,822,7,331,0.411192214111922,0
2092,992,4,366,0.372983870967742,0
2093,963,34,295,0.341640706126687,0
2094,956,31,308,0.354602510460251,0
2095,1427,32,629,0.463209530483532,1
2096,1309,146,474,0.473644003055768,0
2097,1136,71,387,0.403169014084507,0
2098,273,41,79,0.43956043956044,0
2099,868,64,326,0.449308755760369,0
2100,327,25,111,0.415902140672783,0
2101,298,38,106,0.483221476510067,0
2102,935,57,328,0.411764705882353,0
2103,751,47,243,0.386151797603196,0
4202,1328,16,387,0.303463855421687,0
282,236,25,202,0.961864406779661,0
288,180,19,157,0.977777777777778,0
299,63,0,63,1,0
325,218,4,214,1,0
335,275,0,268,0.974545454545454,0
2104,1146,27,457,0.422338568935428,1
2105,1523,149,537,0.450426789231779,1
2106,1410,83,537,0.439716312056738,0
2107,1596,55,371,0.266917293233083,1
2108,1785,163,515,0.379831932773109,1
2109,1528,16,807,0.538612565445026,1
2110,702,65,270,0.477207977207977,0
2111,1829,59,494,0.302351011481684,1
2112,1773,141,786,0.522842639593909,1
2113,1615,131,669,0.495356037151703,1
2114,1481,89,750,0.566509115462525,1
2115,1682,44,500,0.323424494649227,1
2116,1778,11,540,0.309898762654668,1
2117,1303,73,448,0.399846508058327,1
2118,1280,82,570,0.509375,1
2119,1286,25,723,0.581648522550544,1
2120,1231,63,535,0.485783915515841,1
2121,1601,121,481,0.376014990630856,1
2122,1588,55,749,0.506297229219144,1
2123,1409,14,679,0.491838183108588,1
2124,1544,99,423,0.338082901554404,1
2125,1716,26,545,0.332750582750583,1
2126,1441,11,440,0.312977099236641,1
2127,1284,56,495,0.429127725856698,1
2128,1358,44,443,0.358615611192931,1
2129,1427,109,672,0.547302032235459,1
2130,1695,74,408,0.284365781710914,1
2131,1415,22,517,0.380918727915194,0
2132,1378,91,517,0.44121915820029,1
2133,1398,71,504,0.411301859799714,1
2134,1543,128,623,0.486714193130266,1
2135,1700,92,726,0.481176470588235,1
2136,1241,106,484,0.475423045930701,0
2137,1817,13,744,0.416620803522289,1
2138,1060,68,482,0.518867924528302,1
2139,1186,38,504,0.456998313659359,1
2140,1439,13,597,0.423905489923558,1
2141,1508,69,532,0.398541114058355,1
2142,1549,98,574,0.433828276307295,1
2143,1709,105,579,0.400234055002926,1
2144,1306,12,337,0.267228177641654,1
2145,1740,55,649,0.404597701149425,1
2146,1760,48,586,0.360227272727273,1
2147,1722,49,434,0.280487804878049,1
2148,1849,25,397,0.22823147647377,1
2149,1399,139,393,0.380271622587563,1
2150,1271,9,345,0.278520849724626,1
2151,1327,19,412,0.324792765636775,1
2152,1609,38,468,0.314481044126787,1
2153,1626,96,458,0.340713407134071,1
2154,1469,8,385,0.267528931245745,1
2155,1308,5,357,0.276758409785933,1
2156,1406,125,452,0.410384068278805,1
2157,1045,92,282,0.357894736842105,1
2158,1155,69,651,0.623376623376623,1
2159,1482,35,473,0.342780026990553,1
2160,1752,19,669,0.392694063926941,1
2161,1163,25,431,0.392089423903697,1
2162,1596,16,533,0.343984962406015,1
2163,249,26,222,0.995983935742972,0
2195,1636,97,517,0.375305623471883,1
2196,493,20,182,0.40973630831643,0
2197,246,37,112,0.605691056910569,0
2198,297,24,157,0.609427609427609,0
2199,799,13,251,0.330413016270338,0
2200,793,83,212,0.372005044136192,0
2212,2233,77,664,0.331840573219884,1
2213,2308,87,757,0.365684575389948,1
2214,332,41,133,0.524096385542169,0
2215,415,93,123,0.520481927710843,0
2232,2029,107,603,0.349926071956629,1
2242,255,44,203,0.968627450980392,0
2243,1055,38,427,0.440758293838863,1
2244,1285,39,538,0.449027237354086,1
2245,1172,77,491,0.484641638225256,0
2246,1448,47,465,0.353591160220994,1
2247,872,25,294,0.365825688073394,0
2248,1473,8,585,0.402579769178547,1
2249,1502,19,579,0.398135818908122,1
2250,1765,28,686,0.404532577903683,1
2251,1662,20,647,0.401323706377858,1
2252,1504,33,590,0.414228723404255,1
2253,1480,23,658,0.460135135135135,1
2254,1570,20,579,0.381528662420382,1
2255,1360,59,481,0.397058823529412,1
2256,1354,34,515,0.405465288035451,1
2257,1020,17,407,0.415686274509804,0
2258,1243,69,372,0.35478680611424,1
2259,1358,32,466,0.366715758468336,1
2260,1366,55,480,0.391654465592972,1
2261,1355,14,506,0.383763837638376,1
2262,961,43,410,0.471383975026015,1
2263,921,26,367,0.42671009771987,1
2264,1258,21,542,0.447535771065183,1
2265,1460,30,560,0.404109589041096,1
2266,1232,89,467,0.451298701298701,1
2267,914,34,394,0.468271334792123,0
2268,1219,24,520,0.446267432321575,1
2269,1233,97,323,0.340632603406326,1
2270,1666,106,635,0.444777911164466,1
2271,1292,44,480,0.405572755417957,1
2272,976,49,332,0.390368852459016,0
2273,1241,44,403,0.360193392425463,0
2274,1019,58,365,0.415112855740922,0
2275,775,12,325,0.434838709677419,0
2276,269,36,86,0.453531598513011,0
2277,667,21,323,0.515742128935532,0
2278,273,73,91,0.600732600732601,0
2279,298,43,109,0.51006711409396,0
2280,725,90,246,0.463448275862069,0
2281,781,114,322,0.558258642765685,0
2282,715,87,201,0.402797202797203,0
2283,230,38,112,0.652173913043478,0
2284,1405,27,561,0.418505338078292,1
2285,1038,53,368,0.405587668593449,1
2286,534,49,189,0.445692883895131,0
2287,1746,63,722,0.449599083619702,0
2288,286,19,167,0.65034965034965,0
2289,738,86,292,0.51219512195122,0
2290,425,67,138,0.482352941176471,0
2291,291,85,122,0.711340206185567,0
2292,423,92,122,0.505910165484634,0
3993,680,8,272,0.411764705882353,0
3994,911,22,354,0.412733260153677,0
3995,1468,18,616,0.431880108991826,1
3996,1232,23,482,0.409902597402597,1
3997,1036,35,390,0.41023166023166,0
3998,814,18,327,0.423832923832924,0
3999,828,14,310,0.391304347826087,0
4000,878,11,267,0.316628701594533,0
4001,849,54,327,0.448763250883392,0
4002,1065,31,436,0.43849765258216,0
833,2379,13,456,0.19714165615805,1
834,2657,103,662,0.287918705306737,1
835,2147,27,683,0.330693991616209,1
836,2314,305,899,0.520311149524633,0
837,2047,8,458,0.227650219833903,1
838,2221,26,725,0.338135974786132,1
839,2240,14,578,0.264285714285714,1
840,2185,101,645,0.341418764302059,1
841,1381,67,361,0.309920347574222,1
842,1131,376,328,0.622458001768347,0
843,2461,4,495,0.202763104429094,1
844,2480,12,564,0.232258064516129,1
845,2314,10,471,0.207865168539326,1
846,2265,71,731,0.354083885209713,1
847,2248,20,630,0.28914590747331,1
848,2278,27,517,0.238805970149254,1
849,2272,94,749,0.371038732394366,1
850,2236,3,451,0.20304114490161,1
851,2278,11,542,0.242756804214223,1
852,2272,10,496,0.222711267605634,1
1128,1891,33,387,0.222104706504495,1
1129,928,49,375,0.456896551724138,0
1130,2732,110,1362,0.538799414348463,1
1131,2188,52,581,0.289305301645338,1
1132,1707,0,785,0.459871118922086,1
2293,2022,74,1076,0.568743818001978,1
2294,2357,16,956,0.412388629613916,1
2295,2372,117,763,0.370994940978078,1
2296,2523,4,349,0.13991280221958,1
2297,2733,56,848,0.330772045371387,1
2298,1364,1,350,0.25733137829912,1
2299,1215,3,290,0.241152263374486,0
2300,927,2,559,0.605177993527508,0
2301,2421,15,1321,0.551838083436596,1
2302,736,8,305,0.425271739130435,0
2303,1488,20,270,0.19489247311828,1
2304,2880,22,1621,0.570486111111111,1
2305,1044,9,287,0.283524904214559,0
2306,1720,40,714,0.438372093023256,1
2307,1038,49,636,0.659922928709056,0
2308,2220,5,574,0.260810810810811,1
2309,1332,40,532,0.429429429429429,1
2310,2463,43,1026,0.434023548518067,1
2311,1730,2,531,0.308092485549133,1
2312,2015,69,1027,0.543920595533499,1
2313,2148,108,1156,0.588454376163873,1
2314,1997,8,998,0.503755633450175,1
2315,2582,9,1643,0.639814097598761,1
2316,1392,41,516,0.40014367816092,1
2317,1964,19,993,0.515274949083503,1
2318,2603,66,1692,0.675374567806377,1
2319,1608,20,629,0.403606965174129,1
2320,1667,88,522,0.365926814637073,1
2321,2048,102,588,0.3369140625,1
2322,2063,40,522,0.272418807561803,1
2323,2172,53,520,0.263812154696133,1
2324,1866,92,908,0.535905680600214,1
2325,1549,6,810,0.526791478373144,1
2326,2182,10,1003,0.464252978918423,1
2327,1772,4,882,0.5,1
2328,2266,8,1240,0.550750220653133,1
2329,1728,29,767,0.460648148148148,1
2330,1852,8,943,0.513498920086393,1
2331,2180,23,386,0.187614678899083,1
2332,2361,71,1026,0.464633629817874,1
2333,1964,9,899,0.462321792260692,1
2334,2544,43,773,0.320754716981132,1
2335,2471,12,1302,0.531768514771348,1
2336,2392,4,1747,0.732023411371237,1
2337,1861,2,1342,0.722192369693713,1
2338,2160,108,900,0.466666666666667,1
2339,2372,1,1194,0.503794266441821,1
2340,2066,83,641,0.350435624394966,1
2341,1635,64,435,0.30519877675841,1
2342,2069,50,774,0.398260028999517,1
2343,2151,47,935,0.456531845653185,1
2344,1669,3,608,0.366087477531456,1
2345,1046,3,444,0.427342256214149,1
2346,2024,36,794,0.410079051383399,1
2347,2486,94,935,0.413917940466613,1
2348,1254,67,802,0.692982456140351,1
2349,1728,59,1098,0.669560185185185,1
2350,2639,131,1399,0.579765062523683,1
2351,1312,66,617,0.520579268292683,1
2352,2153,116,995,0.516024152345564,1
2353,2434,20,413,0.177896466721446,1
2354,739,4,334,0.457374830852503,0
2355,1385,36,865,0.650541516245487,1
2356,2323,6,1268,0.54842875591907,1
2357,1089,8,550,0.512396694214876,0
2358,940,2,643,0.686170212765957,0
2359,2230,9,969,0.438565022421525,1
2360,1824,1,581,0.319078947368421,1
2361,2232,116,1368,0.664874551971326,1
2362,1425,6,624,0.442105263157895,1
2363,2289,37,1452,0.650502402795981,1
2364,1873,33,1185,0.650293646556327,1
2365,1661,43,851,0.538229981938591,1
2366,1053,54,554,0.577397910731244,0
2367,2564,130,921,0.40990639625585,1
2368,1297,4,763,0.591364687740941,0
2369,2488,8,1125,0.455385852090032,1
2370,2574,30,890,0.357420357420357,1
2373,352,209,143,1,0
2374,2273,116,842,0.42146942366916,1
2375,1729,28,857,0.511856564488143,1
2376,1326,1,553,0.417797888386124,1
2377,2384,30,1299,0.55746644295302,1
2378,2473,3,990,0.401536595228467,1
2379,1802,0,665,0.369034406215316,1
2380,2277,31,630,0.290294246815986,1
2381,2768,59,621,0.245664739884393,1
2382,2021,39,497,0.265215239980208,1
2383,2458,72,713,0.319365337672905,1
2384,1838,6,459,0.252992383025027,1
2385,2625,107,788,0.340952380952381,1
2386,613,28,230,0.420880913539967,0
2387,2322,80,689,0.331180017226529,0
2388,1714,103,373,0.277712952158693,1
2389,518,39,201,0.463320463320463,0
2390,1077,40,398,0.406685236768802,0
2391,1060,75,312,0.365094339622641,0
2392,1713,17,483,0.291885580852306,1
2393,1779,4,929,0.524451939291737,0
2394,2183,19,798,0.374255611543747,0
2395,493,23,296,0.647058823529412,0
2934,387,66,321,1,0
3576,1333,25,814,0.629407351837959,1
3577,2346,17,986,0.427536231884058,1
3578,1741,2,947,0.545089029293509,1
3579,1859,31,714,0.400753093060785,1
4003,1423,2,355,0.250878425860857,0
4004,1536,57,611,0.434895833333333,0
4005,1545,4,584,0.380582524271845,0
4006,1452,19,380,0.274793388429752,1
4007,1183,212,340,0.466610312764159,0
4008,1254,0,816,0.650717703349282,0
4009,1559,93,611,0.45157152020526,1
4010,1602,8,881,0.554931335830212,0
4011,1227,4,485,0.398533007334963,0
4012,1265,30,296,0.257707509881423,1
2396,1480,16,424,0.297297297297297,1
2397,1302,19,414,0.332565284178187,1
2398,1597,25,489,0.321853475266124,1
2399,1513,12,513,0.34699272967614,1
2400,1115,14,335,0.313004484304933,1
2401,1221,10,377,0.316953316953317,0
2402,1488,21,460,0.323252688172043,1
2403,1429,11,363,0.261721483554934,1
2404,1418,17,386,0.284203102961918,1
2405,1554,15,487,0.323037323037323,1
2406,1623,14,513,0.324707332101047,1
2407,1268,12,325,0.265772870662461,0
4013,1653,18,409,0.258318209316394,0
4014,1480,28,400,0.289189189189189,1
4015,1347,12,329,0.253155159613957,1
4016,1446,19,401,0.29045643153527,1
4017,1605,28,470,0.310280373831776,1
4018,1297,13,314,0.252120277563608,1
4019,1781,12,530,0.304323413812465,1
4020,1744,10,430,0.252293577981651,1
2408,2254,313,506,0.363354037267081,1
2409,1535,118,314,0.2814332247557,1
2410,1771,264,422,0.387351778656126,0
2411,1893,84,347,0.227680929741152,1
2412,1642,30,351,0.232034104750305,1
2413,1316,235,624,0.65273556231003,0
2414,1740,113,417,0.304597701149425,0
2415,1928,107,495,0.312240663900415,1
2416,1514,171,371,0.357992073976222,1
2417,1735,4,369,0.214985590778098,1
2418,1737,9,461,0.270581462291307,1
2419,1545,22,385,0.263430420711974,1
2420,1592,7,323,0.207286432160804,1
2421,2341,12,443,0.194361384023921,1
2422,1610,53,372,0.263975155279503,1
2423,468,8,119,0.271367521367521,0
2424,976,26,286,0.319672131147541,0
2425,1909,189,491,0.35620743844945,1
2426,1556,3,322,0.208868894601542,1
2427,2397,7,389,0.165206508135169,1
2428,2093,12,399,0.196368848542762,1
2429,2009,12,447,0.2284718765555,1
2430,2213,11,582,0.267962042476277,0
2431,1923,41,536,0.300052002080083,0
2432,1363,6,260,0.195157740278797,1
2433,1526,33,372,0.265399737876802,1
2434,2139,28,484,0.239364188873305,1
2435,2261,43,567,0.269792127377267,1
2436,1422,93,291,0.270042194092827,1
2437,546,55,198,0.463369963369963,0
2438,933,80,202,0.302250803858521,1
2439,808,9,235,0.301980198019802,0
2440,588,30,149,0.304421768707483,0
2441,1035,58,176,0.226086956521739,0
2442,2452,42,513,0.226345840130506,1
2443,1654,17,359,0.2273276904474,1
2444,2769,6,584,0.213073311664861,1
2445,1619,24,334,0.221124150710315,1
2446,2234,21,482,0.22515666965085,1
2447,2232,58,459,0.23163082437276,1
2448,2352,16,487,0.213860544217687,1
2449,370,31,115,0.394594594594595,0
2450,2027,19,767,0.387765170202269,0
2451,1317,34,862,0.680334092634776,0
2452,699,26,237,0.376251788268956,0
2453,2002,140,417,0.278221778221778,1
2454,2301,19,1188,0.524554541503694,0
2455,1993,181,794,0.489212242849975,0
2456,2412,268,1036,0.540630182421227,0
2457,1807,25,480,0.279468732706143,0
2458,1790,77,334,0.229608938547486,1
2459,1801,59,486,0.302609661299278,1
2460,777,6,262,0.344916344916345,0
2461,1871,10,945,0.510422234099412,0
2462,702,32,224,0.364672364672365,0
2463,721,28,218,0.34119278779473,0
2464,1288,11,678,0.534937888198758,0
2465,2178,10,649,0.30257116620753,0
2466,1200,84,494,0.481666666666667,0
2467,1470,54,586,0.435374149659864,0
2468,345,21,137,0.457971014492754,0
2469,266,7,117,0.466165413533835,0
2470,709,87,175,0.369534555712271,0
2471,2018,79,732,0.401883052527255,0
2472,1876,11,632,0.342750533049041,0
2473,1154,60,444,0.436741767764298,0
2474,786,4,183,0.237913486005089,0
2475,742,11,347,0.482479784366577,0
2476,1218,13,310,0.265188834154351,0
2477,552,42,146,0.340579710144928,0
2478,371,91,79,0.45822102425876,0
2479,272,14,97,0.408088235294118,0
2480,1389,25,405,0.309575233981282,1
2481,1484,12,310,0.216981132075472,1
2482,1807,60,714,0.428334255672385,0
2483,702,3,308,0.443019943019943,0
2484,641,25,305,0.514820592823713,0
2485,862,2,291,0.339907192575406,0
2486,1364,94,461,0.406891495601173,0
2487,1423,11,485,0.348559381588194,0
2488,455,9,219,0.501098901098901,0
2489,477,6,158,0.343815513626834,0
4021,1537,46,368,0.269355888093689,1
4022,1357,38,311,0.257184966838615,1
4023,1959,33,479,0.261357835630424,1
4024,1168,14,291,0.261130136986301,0
4025,1082,30,353,0.353974121996303,1
4026,1448,7,245,0.174033149171271,1
4027,1168,52,288,0.291095890410959,0
4028,832,9,88,0.116586538461538,0
4029,389,2,135,0.352185089974293,0
4030,951,35,255,0.304942166140904,0
2490,1944,14,558,0.294238683127572,0
